web-scraper-order,web-scraper-start-url,pagi,position,salary,loc,company,detail,info,comp_tag,experience
"1672259519-7417","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","需求分析师","15-25K","上海","某大型计算机软件公司","VisioAxureOracle/MySQL可适应出差物流/货代行业","带薪年假，定期体检，补充医疗保险，生日福利，员工旅游，交通补助，年终奖，加班补助，股票期权","未融资","经验不限"
"1672259519-7418","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","需求分析师","15-25K","上海","某大型计算机软件公司","VisioAxureOracle/MySQL可适应出差物流/货代行业","带薪年假，定期体检，补充医疗保险，生日福利，员工旅游，交通补助，年终奖，加班补助，股票期权","500-999人","经验不限"
"1672259519-7419","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析师","15-25K","上海·嘉定区·江桥","小i机器人","JavaPythonScala深度学习算法Matlab","餐补，带薪年假，节日福利，五险一金","计算机软件","经验不限"
"1672259519-7420","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析师","15-25K","上海·嘉定区·江桥","小i机器人","JavaPythonScala深度学习算法Matlab","餐补，带薪年假，节日福利，五险一金","不需要融资","经验不限"
"1672259519-7421","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析师","15-25K","上海·嘉定区·江桥","小i机器人","JavaPythonScala深度学习算法Matlab","餐补，带薪年假，节日福利，五险一金","500-999人","经验不限"
"1672259519-7422","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","臣邦医药招聘质量管理/测试","9-13K·14薪","上海·浦东新区·张江","臣邦医药","微生物检测化学检测","定期体检，绩效奖金，五险一金，年终奖，补充医疗保险，餐补，带薪年假","制药","在校/应届"
"1672259519-7423","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","臣邦医药招聘质量管理/测试","9-13K·14薪","上海·浦东新区·张江","臣邦医药","微生物检测化学检测","定期体检，绩效奖金，五险一金，年终奖，补充医疗保险，餐补，带薪年假","未融资","在校/应届"
"1672259519-7424","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","臣邦医药招聘质量管理/测试","9-13K·14薪","上海·浦东新区·张江","臣邦医药","微生物检测化学检测","定期体检，绩效奖金，五险一金，年终奖，补充医疗保险，餐补，带薪年假","100-499人","在校/应届"
"1672259519-7425","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","上海环境院招聘体系审核员","10-15K·13薪","上海·徐汇区·龙华","上海环境院","监测环境工程","通讯补贴，五险一金，年终奖，交通补助，带薪年假，员工旅游，定期体检，节日福利，餐补，住房补贴","环保","经验不限"
"1672259519-7426","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","上海环境院招聘体系审核员","10-15K·13薪","上海·徐汇区·龙华","上海环境院","监测环境工程","通讯补贴，五险一金，年终奖，交通补助，带薪年假，员工旅游，定期体检，节日福利，餐补，住房补贴","不需要融资","经验不限"
"1672259519-7427","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","上海环境院招聘体系审核员","10-15K·13薪","上海·徐汇区·龙华","上海环境院","监测环境工程","通讯补贴，五险一金，年终奖，交通补助，带薪年假，员工旅游，定期体检，节日福利，餐补，住房补贴","100-499人","经验不限"
"1672259519-7428","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据库工程师","15-25K·15薪","上海·浦东新区·陆家嘴","中泰证券","PythonSQLHIVESparkKafkaHadoop","全勤奖，交通补助，带薪年假，定期体检，通讯补贴，节日福利，年终奖，餐补，五险一金","互联网金融","经验不限"
"1672259519-7429","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据库工程师","15-25K·15薪","上海·浦东新区·陆家嘴","中泰证券","PythonSQLHIVESparkKafkaHadoop","全勤奖，交通补助，带薪年假，定期体检，通讯补贴，节日福利，年终奖，餐补，五险一金","已上市","经验不限"
"1672259519-7430","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据库工程师","15-25K·15薪","上海·浦东新区·陆家嘴","中泰证券","PythonSQLHIVESparkKafkaHadoop","全勤奖，交通补助，带薪年假，定期体检，通讯补贴，节日福利，年终奖，餐补，五险一金","1000-9999人","经验不限"
"1672259519-7431","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据工程师","15-30K·24薪","上海","某知名企业","SQLPython网络爬虫技术数据结构","补充医疗保险，节日福利，带薪年假，五险一金","互联网金融","经验不限"
"1672259519-7432","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据工程师","15-30K·24薪","上海","某知名企业","SQLPython网络爬虫技术数据结构","补充医疗保险，节日福利，带薪年假，五险一金","已上市","经验不限"
"1672259519-7433","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据工程师","15-30K·24薪","上海","某知名企业","SQLPython网络爬虫技术数据结构","补充医疗保险，节日福利，带薪年假，五险一金","1000-9999人","经验不限"
"1672259519-7434","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","业务分析师（2023年校招）","11-16K·14薪","上海·徐汇区·漕河泾","上海述信","数据分析能力英语可作为工作语言数据分析","定期体检，餐补，零食下午茶，五险一金，带薪年假，生日专属红包，办公设备补贴，年终奖，股票期权，补充医疗保险，员工旅游，节日福利","互联网","在校/应届"
"1672259519-7435","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","业务分析师（2023年校招）","11-16K·14薪","上海·徐汇区·漕河泾","上海述信","数据分析能力英语可作为工作语言数据分析","定期体检，餐补，零食下午茶，五险一金，带薪年假，生日专属红包，办公设备补贴，年终奖，股票期权，补充医疗保险，员工旅游，节日福利","A轮","在校/应届"
"1672259519-7436","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","业务分析师（2023年校招）","11-16K·14薪","上海·徐汇区·漕河泾","上海述信","数据分析能力英语可作为工作语言数据分析","定期体检，餐补，零食下午茶，五险一金，带薪年假，生日专属红包，办公设备补贴，年终奖，股票期权，补充医疗保险，员工旅游，节日福利","100-499人","在校/应届"
"1672259519-7437","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析师","10-20K","上海·浦东新区·金杨","米么科技","数据分析数据库MySQL","节日福利，交通补助，定期体检，加班补助，零食下午茶，带薪年假，餐补，五险一金","互联网","经验不限"
"1672259519-7438","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析师","10-20K","上海·浦东新区·金杨","米么科技","数据分析数据库MySQL","节日福利，交通补助，定期体检，加班补助，零食下午茶，带薪年假，餐补，五险一金","D轮及以上","经验不限"
"1672259519-7439","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析师","10-20K","上海·浦东新区·金杨","米么科技","数据分析数据库MySQL","节日福利，交通补助，定期体检，加班补助，零食下午茶，带薪年假，餐补，五险一金","100-499人","经验不限"
"1672259519-7440","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析","12-15K·16薪","上海·徐汇区·徐家汇","太平洋房屋","经济/工商管理相关专业数据分析","五险一金，五险，带薪年假，节日福利，年终奖，住房补贴，零食下午茶，交通补助，免费班车，员工旅游，餐补，全勤奖，加班补助，通讯补贴，扩充人脉，定期体检","生活服务","经验不限"
"1672259519-7441","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析","12-15K·16薪","上海·徐汇区·徐家汇","太平洋房屋","经济/工商管理相关专业数据分析","五险一金，五险，带薪年假，节日福利，年终奖，住房补贴，零食下午茶，交通补助，免费班车，员工旅游，餐补，全勤奖，加班补助，通讯补贴，扩充人脉，定期体检","不需要融资","经验不限"
"1672259519-7442","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析","12-15K·16薪","上海·徐汇区·徐家汇","太平洋房屋","经济/工商管理相关专业数据分析","五险一金，五险，带薪年假，节日福利，年终奖，住房补贴，零食下午茶，交通补助，免费班车，员工旅游，餐补，全勤奖，加班补助，通讯补贴，扩充人脉，定期体检","1000-9999人","经验不限"
"1672259519-7443","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","分析检测实验员","7-12K·13薪","上海·松江区·新桥","泰坦科技","日用化工精细与专用化学品SEMXRD化学相关专业有机品TGA","全勤奖，交通补助，带薪年假，五险一金，通讯补贴，节日福利，定期体检，股票期权，餐补，员工旅游，年终奖","化工","经验不限"
"1672259519-7444","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","分析检测实验员","7-12K·13薪","上海·松江区·新桥","泰坦科技","日用化工精细与专用化学品SEMXRD化学相关专业有机品TGA","全勤奖，交通补助，带薪年假，五险一金，通讯补贴，节日福利，定期体检，股票期权，餐补，员工旅游，年终奖","已上市","经验不限"
"1672259519-7445","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","分析检测实验员","7-12K·13薪","上海·松江区·新桥","泰坦科技","日用化工精细与专用化学品SEMXRD化学相关专业有机品TGA","全勤奖，交通补助，带薪年假，五险一金，通讯补贴，节日福利，定期体检，股票期权，餐补，员工旅游，年终奖","500-999人","经验不限"
"1672259519-7446","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","业务分析师/ 需求工程师","11-20K","上海·浦东新区·唐镇","INSIT","IT服务","交通补助，五险一金，通讯补贴，餐补，节日福利，年终奖，带薪年假","计算机软件","经验不限"
